Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2021-01-06,5.501999855041504,39.11000061035156,1.948199987411499,10.539999961853027,151.0,0.3986999988555908
2021-01-07,5.565999984741211,38.7400016784668,1.968000054359436,10.479999542236328,153.0,0.3977000117301941
2021-01-08,5.627999782562256,39.150001525878906,1.9550000429153442,10.460000038146973,155.0,0.3944999873638153
2021-01-11,5.547999858856201,38.38999938964844,1.9428000450134277,10.15999984741211,157.0,0.387800008058548
2021-01-12,5.380000114440918,41.060001373291016,1.9381999969482422,10.359999656677246,155.0,0.37599998712539673
2021-01-13,5.369999885559082,40.619998931884766,1.9292000532150269,10.140000343322754,156.0,0.37599998712539673
2021-01-14,5.394000053405762,41.83000183105469,1.9149999618530273,10.515000343322754,155.0,0.3788999915122986
2021-01-15,5.3460001945495605,41.16999816894531,1.9019999504089355,10.520000457763672,155.0,0.37299999594688416
2021-01-18,5.363999843597412,42.31999969482422,1.917199969291687,10.25,157.0,0.366100013256073
2021-01-19,5.320000171661377,42.220001220703125,1.9104000329971313,10.4350004196167,156.0,0.35899999737739563
2021-01-20,5.300000190734863,44.58000183105469,1.9263999462127686,10.460000038146973,157.0,0.3668999969959259
2021-01-21,5.322000026702881,45.27000045776367,1.917199969291687,10.239999771118164,155.0,0.3625999987125397
2021-01-22,5.308000087738037,43.66999816894531,1.8841999769210815,9.96399974822998,152.0,0.357699990272522
2021-01-25,5.314000129699707,41.900001525878906,1.823199987411499,9.63599967956543,150.0,0.35600000619888306
2021-01-26,5.216000080108643,42.68000030517578,1.8395999670028687,9.854000091552734,149.0,0.36579999327659607
2021-01-27,5.0960001945495605,41.29999923706055,1.8076000213623047,10.265000343322754,144.0,0.3644999861717224
2021-01-28,5.197999954223633,42.41999816894531,1.8336000442504883,10.90999984741211,148.0,0.3619999885559082
2021-01-29,5.171999931335449,43.349998474121094,1.8051999807357788,10.645000457763672,147.0,0.35339999198913574
2021-02-01,5.223999977111816,42.81999969482422,1.8220000267028809,10.734999656677246,149.0,0.35350000858306885
2021-02-02,5.199999809265137,44.0099983215332,1.871000051498413,10.90999984741211,153.0,0.35569998621940613
2021-02-03,5.210000038146973,44.630001068115234,1.951200008392334,11.0649995803833,152.0,0.36559998989105225
2021-02-04,5.085999965667725,44.52000045776367,2.008500099182129,11.125,153.0,0.36959999799728394
2021-02-05,5.118000030517578,43.81999969482422,2.061000108718872,11.100000381469727,153.0,0.3813999891281128
2021-02-08,5.073999881744385,44.150001525878906,2.0899999141693115,11.069999694824219,155.0,0.38600000739097595
2021-02-09,4.921999931335449,43.779998779296875,2.0869998931884766,10.729999542236328,153.0,0.38420000672340393
2021-02-10,4.934000015258789,43.36000061035156,2.0799999237060547,10.550000190734863,156.0,0.38449999690055847
2021-02-11,5.007999897003174,43.91999816894531,2.0864999294281006,10.755000114440918,158.0,0.3799000084400177
2021-02-12,4.940999984741211,43.959999084472656,2.0959999561309814,10.664999961853027,158.0,0.3801000118255615
2021-02-15,4.941999912261963,44.849998474121094,2.117500066757202,10.994999885559082,158.0,0.38940000534057617
2021-02-16,4.956999778747559,45.529998779296875,2.112499952316284,11.024999618530273,157.0,0.3840999901294708
2021-02-17,4.953000068664551,45.380001068115234,2.0959999561309814,10.9399995803833,156.0,0.3806999921798706
2021-02-18,4.796000003814697,44.619998931884766,2.0799999237060547,10.71500015258789,155.0,0.375
2021-02-19,4.76200008392334,46.650001525878906,2.1085000038146973,11.039999961853027,155.0,0.3776000142097473
2021-02-22,4.693999767303467,44.47999954223633,2.0999999046325684,11.420000076293945,155.0,0.3804999887943268
2021-02-23,4.7129998207092285,43.900001525878906,2.111999988555908,11.65999984741211,156.0,0.3799999952316284
2021-02-24,4.7179999351501465,43.310001373291016,2.127500057220459,12.069999694824219,162.0,0.4147999882698059
2021-02-25,4.821000099182129,43.54999923706055,2.1519999504089355,12.069999694824219,156.0,0.40299999713897705
2021-02-26,4.745999813079834,42.810001373291016,2.134000062942505,12.28499984741211,160.0,0.3928999900817871
2021-03-01,4.820000171661377,42.869998931884766,2.1600000858306885,12.65999984741211,160.0,0.39160001277923584
2021-03-02,4.770999908447266,41.970001220703125,2.1545000076293945,12.630000114440918,160.0,0.38449999690055847
2021-03-03,4.550000190734863,44.439998626708984,2.203000068664551,12.78499984741211,158.0,0.3880000114440918
2021-03-04,4.508999824523926,46.16999816894531,2.191999912261963,12.404999732971191,153.0,0.39800000190734863
2021-03-05,4.473999977111816,44.91999816894531,2.194499969482422,11.744999885559082,156.0,0.4000000059604645
2021-03-08,4.52400016784668,47.41999816894531,2.2679998874664307,12.40999984741211,161.0,0.40720000863075256
2021-03-09,4.716000080108643,47.79999923706055,2.2695000171661377,12.375,161.0,0.39959999918937683
2021-03-10,4.715000152587891,46.90999984741211,2.2739999294281006,12.050000190734863,159.0,0.4189000129699707
2021-03-11,4.9029998779296875,46.4900016784668,2.2664999961853027,12.109999656677246,158.0,0.438400000333786
2021-03-12,4.809999942779541,46.5099983215332,2.2804999351501465,11.920000076293945,156.0,0.4526999890804291
2021-03-15,4.755000114440918,45.25,2.265000104904175,12.045000076293945,159.0,0.45019999146461487
2021-03-16,4.836999893188477,46.560001373291016,2.2939999103546143,12.109999656677246,157.0,0.45669999718666077
2021-03-17,4.781000137329102,49.849998474121094,2.315000057220459,12.03499984741211,159.0,0.45969998836517334
2021-03-18,4.781000137329102,49.119998931884766,2.3489999771118164,11.989999771118164,157.0,0.4641999900341034
2021-03-19,4.89300012588501,47.75,2.313999891281128,11.53499984741211,157.0,0.4300000071525574
